review_id,reviewer_id,restaurant_id,restaurant_city,timestamp,rating,reviewer_total_reviews,is_local_guide
rev31528,u_0f06b34e,r_01e17c,NYC,2026-02-27,5.0,7,False
rev31529,u_aa4b2965,r_01e17c,NYC,2025-12-27,5.0,45,True
rev31530,u_c10cebab,r_01e17c,NYC,2025-10-27,5.0,24,True
rev31531,u_918376bf,r_01e17c,NYC,2025-08-11,5.0,0,False
rev31532,u_8bec4f19,r_01e17c,NYC,2025-08-09,5.0,9,False
rev31533,u_eafc0343,r_01e17c,NYC,2025-03-16,5.0,10,False
rev31534,u_6fde1850,r_01e17c,NYC,2025-01-27,5.0,233,True
rev31535,u_d45fdbf0,r_01e17c,NYC,2025-01-12,2.0,24,True
rev31536,u_846a53d7,r_01e17c,NYC,2025-01-10,5.0,9,False
rev31537,u_7e74cf77,r_01e17c,NYC,2024-10-15,5.0,0,False
rev31538,u_495c2188,r_01e17c,NYC,2024-06-19,5.0,0,False
rev31539,u_5c68a00d,r_01e17c,NYC,2024-06-10,5.0,3,False
rev31540,u_79cac2f6,r_01e17c,NYC,2024-06-09,5.0,10,True
rev31541,u_03be376a,r_01e17c,NYC,2024-06-04,3.0,7,False
rev31542,u_a4eafc1c,r_01e17c,NYC,2024-06-03,5.0,4,False
rev31543,u_e07c3597,r_01e17c,NYC,2024-06-03,5.0,91,True
rev31544,u_331b7658,r_01e17c,NYC,2024-06-01,5.0,1,False
rev31545,u_39d5362b,r_01e17c,NYC,2024-05-30,5.0,1,False
rev31546,u_a45db2a3,r_01e17c,NYC,2024-05-29,5.0,5,False
rev31547,u_fa6058d8,r_01e17c,NYC,2024-05-26,5.0,2,False
rev31548,u_94d16c0b,r_01e17c,NYC,2024-05-26,5.0,78,True
rev31549,u_bfa065dd,r_01e17c,NYC,2024-05-26,5.0,5,False
rev31550,u_e6cb76fa,r_01e17c,NYC,2024-05-22,5.0,2,False
rev31551,u_541148c8,r_01e17c,NYC,2024-05-21,5.0,0,False
rev31552,u_5593ba7d,r_01e17c,NYC,2024-03-28,5.0,6,False
rev31553,u_cfa21983,r_01e17c,NYC,2024-03-10,1.0,17,True
rev31554,u_8dc46954,r_01e17c,NYC,2024-01-13,5.0,9,False
rev31555,u_6243486f,r_01e17c,NYC,2023-05-10,5.0,3,False
rev31556,u_b20d40ab,r_01e17c,NYC,2022-12-08,5.0,1,False
rev31557,u_36dabbca,r_01e17c,NYC,2022-12-08,5.0,2,False
rev31558,u_fd1ea32d,r_01e17c,NYC,2022-12-08,5.0,5,False
rev31559,u_5645002d,r_01e17c,NYC,2022-12-08,5.0,2,False
rev31560,u_7f90c414,r_5c7e81,NYC,2026-03-20,3.0,14,False
rev31561,u_a1f92d17,r_5c7e81,NYC,2026-03-11,2.0,77,True
rev31562,u_7ed03f80,r_5c7e81,NYC,2026-03-11,5.0,1,False
rev31563,u_56c1a667,r_5c7e81,NYC,2026-03-08,5.0,23,True
rev31564,u_76d2bf1c,r_5c7e81,NYC,2026-03-07,5.0,25,True
rev31565,u_4e6a0cc5,r_5c7e81,NYC,2026-03-06,5.0,123,True
rev31566,u_ce6c11f2,r_5c7e81,NYC,2026-03-05,2.0,2,False
rev31567,u_0e4c1efe,r_5c7e81,NYC,2026-03-01,5.0,64,True
rev31568,u_a417122d,r_5c7e81,NYC,2026-03-01,5.0,23,True
rev31569,u_ab1a73cf,r_5c7e81,NYC,2026-02-23,1.0,3,False
rev31570,u_472454e5,r_5c7e81,NYC,2026-02-23,5.0,1,False
rev31571,u_eba0e4df,r_5c7e81,NYC,2026-02-22,5.0,1,False
rev31572,u_c6ea8bda,r_5c7e81,NYC,2026-02-22,5.0,2,False
rev31573,u_4d5d60a4,r_5c7e81,NYC,2026-02-22,5.0,1,False
rev31574,u_499963e0,r_5c7e81,NYC,2026-02-22,1.0,4,False
rev31575,u_d1e7146c,r_5c7e81,NYC,2026-02-21,3.0,3,False
rev31576,u_c42acbd8,r_5c7e81,NYC,2026-02-21,2.0,3,False
rev31577,u_94e86578,r_5c7e81,NYC,2026-02-12,5.0,9,False
rev31578,u_f8e5ebef,r_5c7e81,NYC,2026-02-09,5.0,5,False
rev31579,u_96aaa23e,r_5c7e81,NYC,2026-02-03,5.0,2,False
rev31580,u_2145a692,r_5c7e81,NYC,2026-02-01,5.0,33,True
rev31581,u_61ebb777,r_5c7e81,NYC,2026-01-31,5.0,8,False
rev31582,u_39abe91d,r_5c7e81,NYC,2026-01-24,3.0,58,True
rev31583,u_4160ba25,r_5c7e81,NYC,2026-01-24,5.0,9,True
rev31584,u_1d1b098f,r_5c7e81,NYC,2026-01-20,3.0,55,True
rev31585,u_6ef12bc9,r_5c7e81,NYC,2026-01-19,1.0,5,False
rev31586,u_2338ccf0,r_5c7e81,NYC,2026-01-18,5.0,8,False
rev31587,u_bcc2ccdc,r_5c7e81,NYC,2026-01-15,5.0,249,True
rev31588,u_c50818e5,r_5c7e81,NYC,2026-01-11,5.0,0,False
rev31589,u_745b6b5a,r_5c7e81,NYC,2025-12-31,1.0,8,False
rev31590,u_76fa4c6a,r_5c7e81,NYC,2025-12-22,5.0,32,True
rev31591,u_fa089ad7,r_5c7e81,NYC,2025-12-22,5.0,20,True
rev31592,u_9d89519f,r_5c7e81,NYC,2025-12-19,5.0,10,True
rev31593,u_ad7fcdf7,r_5c7e81,NYC,2025-12-12,5.0,43,True
rev31594,u_a1ff8f5a,r_5c7e81,NYC,2025-12-10,5.0,11,False
rev31595,u_8ddec129,r_5c7e81,NYC,2025-12-07,5.0,10,False
rev31596,u_b572cc76,r_5c7e81,NYC,2025-12-06,2.0,40,True
rev31597,u_e7adb9d2,r_5c7e81,NYC,2025-12-03,4.0,5,False
rev31598,u_587c0db4,r_5c7e81,NYC,2025-12-02,5.0,32,True
rev31599,u_6632fae9,r_5c7e81,NYC,2025-12-01,2.0,1,False
rev31600,u_72e5589e,r_5c7e81,NYC,2025-11-25,1.0,2,False
rev31601,u_37ac0116,r_5c7e81,NYC,2025-11-11,5.0,50,True
rev31602,u_0746d863,r_5c7e81,NYC,2025-11-09,2.0,6,False
rev31603,u_28a83bc0,r_5c7e81,NYC,2025-11-09,5.0,39,True
rev31604,u_92288a1a,r_5c7e81,NYC,2025-11-08,5.0,227,True
rev31605,u_5aa4685f,r_5c7e81,NYC,2025-11-06,5.0,1,False
rev31606,u_a56e53e2,r_5c7e81,NYC,2025-11-04,5.0,18,True
rev31607,u_d597b16e,r_5c7e81,NYC,2025-11-04,5.0,22,True
rev31608,u_8891e82f,r_5c7e81,NYC,2025-10-28,3.0,41,True
rev31609,u_3400eeeb,r_5c7e81,NYC,2025-10-26,5.0,7,False
rev31610,u_351959b4,r_008607,NYC,2026-02-28,5.0,5,False
rev31611,u_7f94d87a,r_008607,NYC,2026-02-28,5.0,31,True
rev31612,u_8c794551,r_008607,NYC,2026-02-26,5.0,39,True
rev31613,u_3c40c706,r_008607,NYC,2026-02-24,5.0,170,True
rev31614,u_17eda341,r_008607,NYC,2026-02-12,5.0,21,True
rev31615,u_ddd244bc,r_008607,NYC,2026-01-30,5.0,11,True
rev31616,u_d2a3c966,r_008607,NYC,2026-01-26,3.0,9,True
rev31617,u_fb38a511,r_008607,NYC,2026-01-05,4.0,4,False
rev31618,u_9a6f787e,r_008607,NYC,2025-12-31,5.0,3,False
rev31619,u_deb3b696,r_008607,NYC,2025-12-29,5.0,1,False
rev31620,u_09457387,r_008607,NYC,2025-12-21,5.0,7,False
rev31621,u_8e92e102,r_008607,NYC,2025-12-13,5.0,3,False
rev31622,u_a9cada20,r_008607,NYC,2025-12-10,5.0,2,False
rev31623,u_b7d65d60,r_008607,NYC,2025-12-08,2.0,44,True
rev31624,u_b806983e,r_008607,NYC,2025-11-24,5.0,31,True
rev31625,u_50807cee,r_008607,NYC,2025-11-23,4.0,456,True
rev31626,u_b6340a5e,r_008607,NYC,2025-11-10,5.0,39,True
rev31627,u_b2118df5,r_008607,NYC,2025-10-31,4.0,21,True
rev31628,u_ab62fb96,r_008607,NYC,2025-10-28,5.0,16,True
rev31629,u_f5734e3d,r_008607,NYC,2025-10-28,3.0,4,False
rev31630,u_b1277d6e,r_008607,NYC,2025-10-16,5.0,11,True
rev31631,u_3ae387cd,r_008607,NYC,2025-10-08,5.0,273,True
rev31632,u_9fcdff81,r_008607,NYC,2025-10-04,2.0,6,False
rev31633,u_39e6a808,r_008607,NYC,2025-09-30,5.0,7,False
rev31634,u_fd8be6c3,r_008607,NYC,2025-09-30,5.0,53,True
rev31635,u_67cbf5b7,r_008607,NYC,2025-09-30,5.0,45,True
rev31636,u_b4c18ac0,r_008607,NYC,2025-09-14,5.0,24,True
rev31637,u_b4f713a5,r_008607,NYC,2025-09-11,5.0,35,True
rev31638,u_f70379f1,r_008607,NYC,2025-09-01,5.0,4,False
rev31639,u_ec1e081b,r_008607,NYC,2025-08-31,4.0,8,False
rev31640,u_9501a33f,r_008607,NYC,2025-08-31,5.0,18,True
rev31641,u_7f751d06,r_008607,NYC,2025-08-21,5.0,4,False
rev31642,u_f960cca6,r_008607,NYC,2025-08-10,5.0,12,False
rev31643,u_279c54c9,r_008607,NYC,2025-08-06,5.0,17,True
rev31644,u_829d68fb,r_008607,NYC,2025-07-19,5.0,18,True
rev31645,u_45d24242,r_008607,NYC,2025-07-14,5.0,89,True
rev31646,u_be6407d7,r_008607,NYC,2025-07-12,5.0,3,False
rev31647,u_9e226d62,r_008607,NYC,2025-07-10,5.0,153,True
rev31648,u_d330b52b,r_008607,NYC,2025-07-09,5.0,188,True
rev31649,u_3c45f2be,r_008607,NYC,2025-07-08,4.0,33,True
rev31650,u_9f1b3612,r_008607,NYC,2025-07-08,5.0,95,True
rev31651,u_6fa4caf2,r_008607,NYC,2025-06-28,5.0,33,True
rev31652,u_8676e6e7,r_008607,NYC,2025-06-21,5.0,6,True
rev31653,u_1daa57fe,r_008607,NYC,2025-06-21,5.0,37,True
rev31654,u_81304416,r_008607,NYC,2025-06-21,5.0,10,False
rev31655,u_9848e334,r_008607,NYC,2025-06-15,5.0,15,False
rev31656,u_595f9176,r_008607,NYC,2025-06-10,4.0,46,True
rev31657,u_7d07053f,r_008607,NYC,2025-06-08,5.0,0,False
rev31658,u_0effcc64,r_008607,NYC,2025-06-08,5.0,2,False
rev31659,u_ad5f3004,r_008607,NYC,2025-06-07,5.0,11,True
rev31660,u_f43704db,r_ef3f12,NYC,2026-03-09,5.0,1,False
rev31661,u_a2d65269,r_ef3f12,NYC,2026-03-09,5.0,7,False
rev31662,u_a1718a68,r_ef3f12,NYC,2026-03-08,5.0,13,False
rev31663,u_0d515622,r_ef3f12,NYC,2026-03-04,5.0,2,False
rev31664,u_af9c94af,r_ef3f12,NYC,2026-03-03,5.0,5,False
rev31665,u_a2e40251,r_ef3f12,NYC,2026-02-28,5.0,35,True
rev31666,u_b79fbd60,r_ef3f12,NYC,2026-02-19,5.0,4,False
rev31667,u_d7aa0f7d,r_ef3f12,NYC,2026-02-18,5.0,16,True
rev31668,u_766b7e1b,r_ef3f12,NYC,2026-02-17,4.0,939,True
rev31669,u_387345f0,r_ef3f12,NYC,2026-01-28,5.0,21,True
rev31670,u_f9fb96e3,r_ef3f12,NYC,2026-01-19,4.0,6,False
rev31671,u_dbe2e2ae,r_ef3f12,NYC,2026-01-15,5.0,49,True
rev31672,u_7d0eb5ee,r_ef3f12,NYC,2026-01-06,5.0,16,True
rev31673,u_67cbf5b7,r_ef3f12,NYC,2026-01-06,4.0,45,True
rev31674,u_4f90ffbe,r_ef3f12,NYC,2026-01-04,5.0,5,False
rev31675,u_9e3925eb,r_ef3f12,NYC,2026-01-04,5.0,2,False
rev31676,u_23dbe57d,r_ef3f12,NYC,2025-12-31,4.0,38,True
rev31677,u_6d633b08,r_ef3f12,NYC,2025-12-29,4.0,42,True
rev31678,u_5aa072be,r_ef3f12,NYC,2025-12-29,5.0,19,True
rev31679,u_eab066b1,r_ef3f12,NYC,2025-12-28,5.0,18,True
rev31680,u_3b0e1640,r_ef3f12,NYC,2025-12-27,5.0,40,True
rev31681,u_68d31a91,r_ef3f12,NYC,2025-12-25,5.0,101,True
rev31682,u_6537b8ef,r_ef3f12,NYC,2025-12-20,5.0,37,True
rev31683,u_f90bae06,r_ef3f12,NYC,2025-12-19,5.0,34,True
rev31684,u_8b1dc169,r_ef3f12,NYC,2025-12-16,5.0,12,True
rev31685,u_b3a4191b,r_ef3f12,NYC,2025-12-11,5.0,0,False
rev31686,u_bf4bdb18,r_ef3f12,NYC,2025-12-11,5.0,25,True
rev31687,u_cfad1c7e,r_ef3f12,NYC,2025-12-08,5.0,4,True
rev31688,u_43dc0c47,r_ef3f12,NYC,2025-12-06,5.0,131,True
rev31689,u_25994825,r_ef3f12,NYC,2025-12-06,5.0,11,False
rev31690,u_b1ff5a00,r_ef3f12,NYC,2025-12-04,1.0,6,False
rev31691,u_c2d2d4f6,r_ef3f12,NYC,2025-11-29,5.0,20,True
rev31692,u_65adf039,r_ef3f12,NYC,2025-11-19,5.0,117,True
rev31693,u_7347df28,r_ef3f12,NYC,2025-11-14,5.0,7,False
rev31694,u_a39bb006,r_ef3f12,NYC,2025-11-10,5.0,3,False
rev31695,u_fe20828e,r_ef3f12,NYC,2025-11-09,5.0,261,True
rev31696,u_cac4fa5b,r_ef3f12,NYC,2025-11-07,4.0,1,False
rev31697,u_e302e006,r_ef3f12,NYC,2025-11-02,3.0,99,True
rev31698,u_71337aab,r_ef3f12,NYC,2025-10-29,5.0,31,True
rev31699,u_916931a6,r_ef3f12,NYC,2025-10-23,5.0,105,True
rev31700,u_0e0aaafe,r_ef3f12,NYC,2025-10-22,1.0,53,True
rev31701,u_23d778d3,r_ef3f12,NYC,2025-10-20,5.0,10,False
rev31702,u_ed3e52ef,r_ef3f12,NYC,2025-10-08,5.0,247,True
rev31703,u_d7735d1b,r_ef3f12,NYC,2025-10-02,5.0,5,False
rev31704,u_2618acd2,r_ef3f12,NYC,2025-09-27,5.0,13,True
rev31705,u_febb756e,r_ef3f12,NYC,2025-09-23,5.0,7,False
rev31706,u_822a3593,r_ef3f12,NYC,2025-09-16,5.0,0,False
rev31707,u_3e25df11,r_ef3f12,NYC,2025-09-15,5.0,111,True
rev31708,u_ef35af56,r_ef3f12,NYC,2025-09-14,4.0,76,True
rev31709,u_e9696b0c,r_ef3f12,NYC,2025-09-13,5.0,29,True
rev31710,u_22858bd1,r_4eb33a,NYC,2026-03-24,5.0,22,True
rev31711,u_42c740ac,r_4eb33a,NYC,2026-03-21,2.0,22,True
rev31712,u_7128e124,r_4eb33a,NYC,2026-03-07,5.0,12,True
rev31713,u_31f68a1d,r_4eb33a,NYC,2026-03-07,1.0,78,True
rev31714,u_c219d007,r_4eb33a,NYC,2026-03-07,5.0,20,True
rev31715,u_693b874c,r_4eb33a,NYC,2026-03-04,3.0,7,False
rev31716,u_812e27d1,r_4eb33a,NYC,2026-03-03,5.0,13,True
rev31717,u_a565dde2,r_4eb33a,NYC,2026-03-01,2.0,197,True
rev31718,u_ee4d008f,r_4eb33a,NYC,2026-02-16,5.0,45,True
rev31719,u_b0b755ba,r_4eb33a,NYC,2026-02-14,1.0,5,False
rev31720,u_1ed1ea8a,r_4eb33a,NYC,2026-02-10,5.0,51,True
rev31721,u_14ba77b6,r_4eb33a,NYC,2026-02-10,5.0,0,False
rev31722,u_2ed1634c,r_4eb33a,NYC,2026-02-08,5.0,66,True
rev31723,u_7e86a25a,r_4eb33a,NYC,2026-02-02,5.0,188,True
rev31724,u_8c8ca64b,r_4eb33a,NYC,2026-01-30,5.0,2,True
rev31725,u_250ad345,r_4eb33a,NYC,2026-01-25,4.0,63,True
rev31726,u_f05004f7,r_4eb33a,NYC,2026-01-12,5.0,13,True
rev31727,u_719f26da,r_4eb33a,NYC,2026-01-03,3.0,341,True
rev31728,u_b1c0f50c,r_4eb33a,NYC,2025-12-22,5.0,21,True
rev31729,u_e07ca094,r_4eb33a,NYC,2025-12-22,5.0,15,True
rev31730,u_b8ca7555,r_4eb33a,NYC,2025-12-11,5.0,1,False
rev31731,u_dee8afe6,r_4eb33a,NYC,2025-12-10,5.0,15,True
rev31732,u_18db4f81,r_4eb33a,NYC,2025-12-10,5.0,18,True
rev31733,u_214cefd0,r_4eb33a,NYC,2025-12-09,5.0,14,True
rev31734,u_a9035194,r_4eb33a,NYC,2025-12-09,3.0,79,True
rev31735,u_72588977,r_4eb33a,NYC,2025-12-07,5.0,42,False
rev31736,u_02edd671,r_4eb33a,NYC,2025-12-03,5.0,25,True
rev31737,u_8d508824,r_4eb33a,NYC,2025-11-27,5.0,43,True
rev31738,u_ecf01ec9,r_4eb33a,NYC,2025-11-25,4.0,69,True
rev31739,u_0ada8f42,r_4eb33a,NYC,2025-11-22,4.0,86,True
rev31740,u_dc10f879,r_4eb33a,NYC,2025-11-20,5.0,14,True
rev31741,u_bc0c928a,r_4eb33a,NYC,2025-11-16,5.0,23,True
rev31742,u_275c723c,r_4eb33a,NYC,2025-11-12,4.0,81,True
rev31743,u_b5764438,r_4eb33a,NYC,2025-11-10,4.0,29,True
rev31744,u_06a1779d,r_4eb33a,NYC,2025-11-10,5.0,8,False
rev31745,u_55c9163d,r_4eb33a,NYC,2025-11-08,1.0,68,True
rev31746,u_a3a65e5f,r_4eb33a,NYC,2025-11-07,5.0,75,True
rev31747,u_c5bdeca4,r_4eb33a,NYC,2025-10-25,5.0,77,True
rev31748,u_14aa5bdb,r_4eb33a,NYC,2025-10-21,1.0,24,True
rev31749,u_300a04b5,r_4eb33a,NYC,2025-10-20,1.0,1,False
rev31750,u_b8c7709e,r_4eb33a,NYC,2025-10-19,4.0,0,False
rev31751,u_69ea1998,r_4eb33a,NYC,2025-10-14,5.0,29,True
rev31752,u_505c11df,r_4eb33a,NYC,2025-10-12,5.0,1,True
rev31753,u_9f732120,r_4eb33a,NYC,2025-10-11,5.0,70,True
rev31754,u_9fce1f3e,r_4eb33a,NYC,2025-10-09,4.0,105,True
rev31755,u_e618f156,r_4eb33a,NYC,2025-10-01,5.0,122,True
rev31756,u_f8db437e,r_4eb33a,NYC,2025-10-01,5.0,18,True
rev31757,u_f2c29951,r_4eb33a,NYC,2025-09-29,5.0,15,True
rev31758,u_dbff243c,r_4eb33a,NYC,2025-09-27,5.0,7,False
rev31759,u_694233fa,r_4eb33a,NYC,2025-09-20,5.0,520,True
rev31760,u_de686a07,r_f5d347,NYC,2026-02-12,5.0,1,False
rev31761,u_f1f191fb,r_f5d347,NYC,2026-01-16,5.0,2,False
rev31762,u_de7e4f06,r_f5d347,NYC,2026-01-15,3.0,4,False
rev31763,u_9a31ecd3,r_f5d347,NYC,2025-12-16,5.0,69,True
rev31764,u_ecc51966,r_f5d347,NYC,2025-12-08,5.0,2,False
rev31765,u_f899a5de,r_f5d347,NYC,2025-12-07,5.0,7,False
rev31766,u_0d102f11,r_f5d347,NYC,2025-11-03,5.0,61,True
rev31767,u_0b86810f,r_f5d347,NYC,2025-10-27,5.0,9,False
rev31768,u_9d370859,r_f5d347,NYC,2025-10-20,5.0,24,True
rev31769,u_3a51d276,r_f5d347,NYC,2025-09-21,5.0,1,False
rev31770,u_8f3fe833,r_f5d347,NYC,2025-09-19,1.0,1,False
rev31771,u_74fed8d6,r_f5d347,NYC,2025-08-16,5.0,3,False
rev31772,u_57022bc7,r_f5d347,NYC,2025-08-11,5.0,1,False
rev31773,u_36c2eb9a,r_f5d347,NYC,2025-07-30,1.0,31,True
rev31774,u_bbc8de5b,r_f5d347,NYC,2025-07-29,5.0,0,False
rev31775,u_62a1e396,r_f5d347,NYC,2025-07-13,5.0,5,False
rev31776,u_4a88ca0e,r_f5d347,NYC,2025-07-09,5.0,0,False
rev31777,u_5f802fa5,r_f5d347,NYC,2025-06-26,5.0,14,True
rev31778,u_c042cad1,r_f5d347,NYC,2025-06-01,5.0,0,False
rev31779,u_bc954377,r_f5d347,NYC,2025-05-19,5.0,14,False
rev31780,u_b1252043,r_f5d347,NYC,2025-05-06,5.0,1,False
rev31781,u_1a6a5cc8,r_f5d347,NYC,2025-04-20,5.0,3,False
rev31782,u_2dd1238d,r_f5d347,NYC,2025-03-31,5.0,1,False
rev31783,u_f15d6779,r_f5d347,NYC,2025-03-06,5.0,0,False
rev31784,u_cffcdab5,r_f5d347,NYC,2025-02-19,5.0,1,False
rev31785,u_67c796a1,r_f5d347,NYC,2024-12-23,5.0,46,True
rev31786,u_216a749b,r_f5d347,NYC,2024-10-30,5.0,3,False
rev31787,u_60cab2a0,r_f5d347,NYC,2024-10-30,5.0,1,False
rev31788,u_010d4b84,r_f5d347,NYC,2024-10-19,5.0,2,False
rev31789,u_b6c2ffbb,r_f5d347,NYC,2024-10-19,5.0,1,False
rev31790,u_27a0bc2b,r_f5d347,NYC,2024-10-19,1.0,7,False
rev31791,u_3794fcc7,r_f5d347,NYC,2024-09-01,4.0,1,False
rev31792,u_8dcd7ef6,r_f5d347,NYC,2024-08-07,5.0,19,True
rev31793,u_3e07f435,r_f5d347,NYC,2024-08-05,5.0,13,True
rev31794,u_58f02066,r_f5d347,NYC,2024-07-19,5.0,1,False
rev31795,u_a2e73047,r_f5d347,NYC,2024-07-08,4.0,11,False
rev31796,u_a09013c3,r_f5d347,NYC,2024-07-02,5.0,2,False
rev31797,u_bb27fb51,r_f5d347,NYC,2024-05-18,3.0,12,True
rev31798,u_e2a30a3d,r_f5d347,NYC,2024-05-10,1.0,2,False
rev31799,u_c4d344fc,r_f5d347,NYC,2024-04-24,5.0,1,False
rev31800,u_cb633329,r_f5d347,NYC,2024-04-07,5.0,35,True
rev31801,u_6735baca,r_f5d347,NYC,2024-03-17,4.0,33,True
rev31802,u_47bd265b,r_f5d347,NYC,2024-01-28,5.0,3,False
rev31803,u_5f8f9b2c,r_f5d347,NYC,2024-01-19,5.0,3,False
rev31804,u_29ba1422,r_f5d347,NYC,2023-12-26,5.0,2,False
rev31805,u_e15a8b8e,r_f5d347,NYC,2023-12-25,5.0,3,False
rev31806,u_7d688668,r_f5d347,NYC,2023-12-19,5.0,2,False
rev31807,u_18202e09,r_f5d347,NYC,2023-12-01,5.0,2,False
rev31808,u_36b94483,r_f5d347,NYC,2023-11-27,5.0,0,False
rev31809,u_e56ec44b,r_f5d347,NYC,2023-11-10,5.0,4,False
rev31810,u_88298388,r_fde985,NYC,2026-02-05,5.0,33,True
rev31811,u_dfc6dda7,r_fde985,NYC,2026-01-21,3.0,6,False
rev31812,u_50046248,r_fde985,NYC,2025-11-13,3.0,183,True
rev31813,u_b3475a12,r_fde985,NYC,2025-10-09,1.0,42,True
rev31814,u_32444f64,r_fde985,NYC,2025-08-29,1.0,4,False
rev31815,u_e812ea5e,r_fde985,NYC,2025-07-24,3.0,173,True
rev31816,u_631d78ca,r_fde985,NYC,2025-07-22,5.0,30,True
rev31817,u_2c1956eb,r_fde985,NYC,2025-06-15,1.0,100,True
rev31818,u_5165ecd3,r_fde985,NYC,2025-06-08,1.0,74,True
rev31819,u_e703877a,r_fde985,NYC,2025-05-24,2.0,2,False
rev31820,u_1cb26113,r_fde985,NYC,2025-04-30,5.0,17,True
rev31821,u_06903237,r_fde985,NYC,2025-03-28,1.0,133,True
rev31822,u_ea37de77,r_fde985,NYC,2025-02-16,1.0,62,True
rev31823,u_ea7758c3,r_fde985,NYC,2024-10-20,1.0,40,True
rev31824,u_6648dbee,r_fde985,NYC,2024-09-29,1.0,3,False
rev31825,u_b6846ec2,r_fde985,NYC,2024-08-26,1.0,6,False
rev31826,u_96b62cc7,r_fde985,NYC,2024-08-16,1.0,2,False
rev31827,u_9a203178,r_fde985,NYC,2024-06-26,2.0,1,False
rev31828,u_a49d7079,r_fde985,NYC,2024-05-23,2.0,7,False
rev31829,u_d1c2b577,r_fde985,NYC,2024-04-13,4.0,54,True
rev31830,u_2db619d6,r_fde985,NYC,2024-02-14,5.0,42,True
rev31831,u_f1e7a792,r_fde985,NYC,2023-12-10,1.0,15,True
rev31832,u_227a278e,r_fde985,NYC,2023-11-25,4.0,239,True
rev31833,u_c1e55b44,r_fde985,NYC,2023-11-24,4.0,315,True
rev31834,u_e3ee4804,r_fde985,NYC,2023-09-19,3.0,57,True
rev31835,u_e9bed9e1,r_fde985,NYC,2023-09-12,1.0,22,True
rev31836,u_9c4de8bf,r_fde985,NYC,2023-08-19,2.0,28,True
rev31837,u_10bb00c0,r_fde985,NYC,2023-08-07,3.0,667,True
rev31838,u_eeb551cf,r_fde985,NYC,2023-07-07,5.0,31,True
rev31839,u_01006767,r_fde985,NYC,2023-06-30,1.0,4,False
rev31840,u_badb684e,r_fde985,NYC,2023-06-25,4.0,20,True
rev31841,u_506db954,r_fde985,NYC,2023-06-17,5.0,0,False
rev31842,u_321b6605,r_fde985,NYC,2023-05-22,5.0,47,True
rev31843,u_ad2fb1b9,r_fde985,NYC,2023-04-12,1.0,26,True
rev31844,u_58085a41,r_fde985,NYC,2023-02-27,5.0,107,True
rev31845,u_2d2c8300,r_fde985,NYC,2023-02-03,4.0,3,False
rev31846,u_092d1fdc,r_fde985,NYC,2023-01-25,1.0,18,True
rev31847,u_d922a120,r_fde985,NYC,2023-01-15,5.0,217,True
rev31848,u_dce7affc,r_fde985,NYC,2023-01-12,1.0,9,False
rev31849,u_17db8f1e,r_fde985,NYC,2022-08-18,2.0,469,True
rev31850,u_8c3f51f9,r_fde985,NYC,2022-08-09,5.0,44,True
rev31851,u_695109bd,r_fde985,NYC,2022-07-31,5.0,14,True
rev31852,u_1958a9a8,r_fde985,NYC,2022-06-11,1.0,40,True
rev31853,u_841050a4,r_fde985,NYC,2022-04-07,1.0,77,True
rev31854,u_612ef172,r_fde985,NYC,2022-01-15,4.0,1,False
rev31855,u_0f9146fd,r_fde985,NYC,2021-12-13,5.0,54,True
rev31856,u_99a151cd,r_fde985,NYC,2021-10-17,1.0,2,False
rev31857,u_d5a7ba8d,r_fde985,NYC,2021-09-02,1.0,17,True
rev31858,u_89d130dd,r_fde985,NYC,2021-08-29,5.0,7,False
rev31859,u_87715ad3,r_fde985,NYC,2021-06-02,1.0,8,False
rev31860,u_ca2f3ee7,r_4d1a82,NYC,2026-03-24,2.0,0,True
rev31861,u_cfca203c,r_4d1a82,NYC,2026-03-20,5.0,123,True
rev31862,u_7afc3885,r_4d1a82,NYC,2026-03-15,5.0,0,False
rev31863,u_6d5c28b9,r_4d1a82,NYC,2026-03-15,5.0,3,False
rev31864,u_275d62c3,r_4d1a82,NYC,2026-03-05,5.0,1,False
rev31865,u_57364ee3,r_4d1a82,NYC,2026-02-21,4.0,330,True
rev31866,u_26fa26a0,r_4d1a82,NYC,2026-02-20,1.0,3,False
rev31867,u_14cc6da6,r_4d1a82,NYC,2026-02-16,5.0,120,True
rev31868,u_aa801ab4,r_4d1a82,NYC,2026-02-14,5.0,17,True
rev31869,u_6a6c4045,r_4d1a82,NYC,2026-02-14,5.0,105,True
rev31870,u_fab5b2b9,r_4d1a82,NYC,2026-02-10,5.0,1794,True
rev31871,u_8c794551,r_4d1a82,NYC,2026-01-20,5.0,39,True
rev31872,u_cb4edb0b,r_4d1a82,NYC,2026-01-17,5.0,51,True
rev31873,u_dff1a318,r_4d1a82,NYC,2025-12-06,1.0,10,False
rev31874,u_2d0b0ea6,r_4d1a82,NYC,2025-12-01,4.0,11,False
rev31875,u_79c1aa06,r_4d1a82,NYC,2025-10-08,1.0,2,False
rev31876,u_9eb6b825,r_4d1a82,NYC,2025-09-28,4.0,79,True
rev31877,u_2418b4c2,r_4d1a82,NYC,2025-09-01,4.0,68,True
rev31878,u_3c64b199,r_4d1a82,NYC,2025-08-28,1.0,20,True
rev31879,u_28821fdf,r_4d1a82,NYC,2025-08-15,5.0,5,False
